date,Wind,Solar,Load,month,day,weekday,hour
2023-03-03 01:00:00+0000,4092.25,0.0,46296.75,3,3,4,2
2023-03-03 02:00:00+0000,4092.25,0.0,46581.25,3,3,4,3
2023-03-03 03:00:00+0000,3893.75,0.0,47803.75,3,3,4,4
2023-03-03 04:00:00+0000,4044.75,0.0,50529.25,3,3,4,5
2023-03-03 05:00:00+0000,4151.25,7.25,56679.0,3,3,4,6
2023-03-03 06:00:00+0000,4008.75,628.5,61553.75,3,3,4,7
2023-03-03 07:00:00+0000,3463.75,3669.75,64522.0,3,3,4,8
2023-03-03 08:00:00+0000,2953.0,8436.25,65080.75,3,3,4,9
2023-03-03 09:00:00+0000,3033.5,12669.25,65987.75,3,3,4,10
2023-03-03 10:00:00+0000,3542.0,16341.75,65306.5,3,3,4,11
2023-03-03 11:00:00+0000,4831.5,18857.75,64709.75,3,3,4,12
2023-03-03 12:00:00+0000,6493.5,19230.75,63200.5,3,3,4,13
2023-03-03 13:00:00+0000,8053.75,17274.5,61445.0,3,3,4,14
2023-03-03 14:00:00+0000,9680.0,12774.0,60004.5,3,3,4,15
2023-03-03 15:00:00+0000,10988.0,6438.25,59693.75,3,3,4,16
2023-03-03 16:00:00+0000,12445.5,1289.75,60940.5,3,3,4,17
2023-03-03 17:00:00+0000,14694.0,14.25,63445.75,3,3,4,18
2023-03-03 18:00:00+0000,16691.25,0.0,62977.5,3,3,4,19
2023-03-03 19:00:00+0000,18508.0,0.0,59805.75,3,3,4,20
2023-03-03 20:00:00+0000,20037.0,0.0,56982.75,3,3,4,21
2023-03-03 21:00:00+0000,21320.75,0.0,54710.5,3,3,4,22
2023-03-03 22:00:00+0000,21988.75,0.0,51384.25,3,3,4,23
2023-03-03 23:00:00+0000,22484.5,0.0,48419.25,3,4,5,0
2023-03-04 00:00:00+0000,22288.25,0.0,46794.25,3,4,5,1
2023-03-04 01:00:00+0000,21827.25,0.0,45822.75,3,4,5,2
2023-03-04 02:00:00+0000,22194.75,0.0,45984.0,3,4,5,3
2023-03-04 03:00:00+0000,21777.75,0.0,45946.75,3,4,5,4
2023-03-04 04:00:00+0000,22069.0,0.0,45746.5,3,4,5,5
2023-03-04 05:00:00+0000,22345.0,7.75,47017.75,3,4,5,6
2023-03-04 06:00:00+0000,22494.5,762.5,49671.75,3,4,5,7
2023-03-04 07:00:00+0000,22782.75,3785.25,53170.0,3,4,5,8
2023-03-04 08:00:00+0000,22230.25,7461.0,56230.75,3,4,5,9
2023-03-04 09:00:00+0000,22952.75,10209.0,58678.5,3,4,5,10
2023-03-04 10:00:00+0000,22728.75,11740.75,59065.5,3,4,5,11
2023-03-04 11:00:00+0000,23090.5,12187.0,59517.5,3,4,5,12
2023-03-04 12:00:00+0000,22604.0,11345.0,58048.75,3,4,5,13
2023-03-04 13:00:00+0000,21798.25,9689.25,56084.25,3,4,5,14
2023-03-04 14:00:00+0000,21322.5,6746.5,54656.75,3,4,5,15
2023-03-04 15:00:00+0000,20928.75,3211.0,53997.75,3,4,5,16
2023-03-04 16:00:00+0000,19889.25,585.75,56006.25,3,4,5,17
2023-03-04 17:00:00+0000,19122.0,7.25,58335.25,3,4,5,18
2023-03-04 18:00:00+0000,17458.0,0.0,57127.5,3,4,5,19
2023-03-04 19:00:00+0000,16362.0,0.0,53308.25,3,4,5,20
2023-03-04 20:00:00+0000,15913.0,0.0,50466.75,3,4,5,21
2023-03-04 21:00:00+0000,15916.0,0.0,49187.5,3,4,5,22
2023-03-04 22:00:00+0000,15757.25,0.0,46755.75,3,4,5,23
2023-03-04 23:00:00+0000,16173.75,0.0,44426.75,3,5,6,0
2023-03-05 00:00:00+0000,16067.0,0.0,42514.25,3,5,6,1
2023-03-05 01:00:00+0000,16951.0,0.0,42086.5,3,5,6,2
2023-03-05 02:00:00+0000,16908.5,0.0,41568.0,3,5,6,3
2023-03-05 03:00:00+0000,17213.75,0.0,41884.0,3,5,6,4
2023-03-05 04:00:00+0000,17188.0,0.0,42048.25,3,5,6,5
2023-03-05 05:00:00+0000,17226.25,11.0,41949.0,3,5,6,6
2023-03-05 06:00:00+0000,16350.25,553.5,43750.0,3,5,6,7
2023-03-05 07:00:00+0000,15454.75,2794.25,46635.75,3,5,6,8
2023-03-05 08:00:00+0000,14801.75,5824.25,49754.25,3,5,6,9
2023-03-05 09:00:00+0000,15196.75,8476.75,52384.75,3,5,6,10
2023-03-05 10:00:00+0000,15724.0,10077.25,54421.75,3,5,6,11
2023-03-05 11:00:00+0000,15683.0,10337.25,53914.5,3,5,6,12
2023-03-05 12:00:00+0000,15433.5,9494.5,52491.0,3,5,6,13
2023-03-05 13:00:00+0000,14486.75,7678.0,50916.75,3,5,6,14
2023-03-05 14:00:00+0000,13388.75,5259.0,50201.25,3,5,6,15
2023-03-05 15:00:00+0000,12746.5,2562.0,50214.0,3,5,6,16
2023-03-05 16:00:00+0000,11161.0,481.0,51674.0,3,5,6,17
2023-03-05 17:00:00+0000,9622.5,6.75,53874.25,3,5,6,18
2023-03-05 18:00:00+0000,9212.25,0.0,53130.5,3,5,6,19
2023-03-05 19:00:00+0000,8850.0,0.0,50478.0,3,5,6,20
2023-03-05 20:00:00+0000,8561.75,0.0,48614.5,3,5,6,21
2023-03-05 21:00:00+0000,8049.75,0.0,47932.75,3,5,6,22
2023-03-05 22:00:00+0000,8209.75,0.0,45704.5,3,5,6,23
2023-03-05 23:00:00+0000,8379.0,0.0,44696.75,3,6,0,0
2023-03-06 00:00:00+0000,8548.25,0.0,44215.5,3,6,0,1
2023-03-06 01:00:00+0000,8473.75,0.0,43566.75,3,6,0,2
2023-03-06 02:00:00+0000,8548.25,0.0,43381.5,3,6,0,3
2023-03-06 03:00:00+0000,8332.5,0.0,45144.25,3,6,0,4
2023-03-06 04:00:00+0000,7858.0,0.0,48097.25,3,6,0,5
2023-03-06 05:00:00+0000,7512.75,10.25,55149.75,3,6,0,6
2023-03-06 06:00:00+0000,6653.75,513.75,60276.25,3,6,0,7
2023-03-06 07:00:00+0000,5646.5,2323.75,64136.0,3,6,0,8
2023-03-06 08:00:00+0000,4488.25,4964.5,64839.75,3,6,0,9
2023-03-06 09:00:00+0000,4159.25,7964.75,65657.5,3,6,0,10
2023-03-06 10:00:00+0000,4509.0,10189.5,66291.25,3,6,0,11
2023-03-06 11:00:00+0000,5391.75,11360.0,65838.25,3,6,0,12
2023-03-06 12:00:00+0000,6560.5,11642.5,65151.5,3,6,0,13
2023-03-06 13:00:00+0000,7857.25,10257.75,64540.25,3,6,0,14
2023-03-06 14:00:00+0000,9224.5,7324.0,63145.25,3,6,0,15
2023-03-06 15:00:00+0000,10736.5,3656.5,62571.75,3,6,0,16
2023-03-06 16:00:00+0000,11875.0,759.5,63210.75,3,6,0,17
2023-03-06 17:00:00+0000,14177.0,8.0,65426.75,3,6,0,18
2023-03-06 18:00:00+0000,17717.75,0.0,64886.25,3,6,0,19
2023-03-06 19:00:00+0000,21318.25,0.0,62004.5,3,6,0,20
2023-03-06 20:00:00+0000,24774.25,0.0,58186.5,3,6,0,21
2023-03-06 21:00:00+0000,26397.0,0.0,55754.25,3,6,0,22
2023-03-06 22:00:00+0000,28404.25,0.0,52818.75,3,6,0,23
2023-03-06 23:00:00+0000,30378.0,0.0,50094.25,3,7,1,0
2023-03-07 00:00:00+0000,31786.0,0.0,48265.0,3,7,1,1
2023-03-07 01:00:00+0000,33339.25,0.0,48112.25,3,7,1,2
2023-03-07 02:00:00+0000,34869.25,0.0,49022.5,3,7,1,3
2023-03-07 03:00:00+0000,36490.25,0.0,50158.5,3,7,1,4
2023-03-07 04:00:00+0000,37587.0,0.0,53312.25,3,7,1,5
2023-03-07 05:00:00+0000,37575.75,12.25,59338.75,3,7,1,6
2023-03-07 06:00:00+0000,36715.0,736.0,63410.0,3,7,1,7
2023-03-07 07:00:00+0000,35968.0,3323.0,65745.5,3,7,1,8
2023-03-07 08:00:00+0000,35406.75,7234.75,67040.0,3,7,1,9
2023-03-07 09:00:00+0000,35013.25,11078.25,67873.75,3,7,1,10
2023-03-07 10:00:00+0000,33896.75,13621.5,67929.25,3,7,1,11
2023-03-07 11:00:00+0000,32969.5,14284.0,67431.75,3,7,1,12
2023-03-07 12:00:00+0000,31662.0,13865.75,66900.5,3,7,1,13
2023-03-07 13:00:00+0000,29554.0,11740.5,65445.0,3,7,1,14
2023-03-07 14:00:00+0000,28029.75,8218.75,64682.5,3,7,1,15
2023-03-07 15:00:00+0000,26147.25,4400.75,63869.0,3,7,1,16
2023-03-07 16:00:00+0000,22391.25,1006.75,65069.25,3,7,1,17
2023-03-07 17:00:00+0000,20839.0,13.75,66766.25,3,7,1,18
2023-03-07 18:00:00+0000,20321.75,0.0,66862.5,3,7,1,19
2023-03-07 19:00:00+0000,19870.25,0.0,62902.75,3,7,1,20
2023-03-07 20:00:00+0000,19488.75,0.0,59494.25,3,7,1,21
2023-03-07 21:00:00+0000,19262.75,0.0,56813.0,3,7,1,22
2023-03-07 22:00:00+0000,17998.75,0.0,53044.25,3,7,1,23
2023-03-07 23:00:00+0000,16759.25,0.0,50271.0,3,8,2,0
2023-03-08 00:00:00+0000,16134.75,0.0,48844.25,3,8,2,1
2023-03-08 01:00:00+0000,15796.25,0.0,48409.25,3,8,2,2
2023-03-08 02:00:00+0000,13765.0,0.0,48336.5,3,8,2,3
2023-03-08 03:00:00+0000,12543.0,0.0,49166.75,3,8,2,4
2023-03-08 04:00:00+0000,10534.5,0.0,52181.75,3,8,2,5
2023-03-08 05:00:00+0000,8663.25,27.75,57759.25,3,8,2,6
2023-03-08 06:00:00+0000,7078.5,736.25,61663.25,3,8,2,7
2023-03-08 07:00:00+0000,5863.5,2418.25,64043.75,3,8,2,8
2023-03-08 08:00:00+0000,5173.75,4294.5,64976.0,3,8,2,9
2023-03-08 09:00:00+0000,5038.5,5642.0,66254.0,3,8,2,10
2023-03-08 10:00:00+0000,5374.75,6320.25,66970.5,3,8,2,11
2023-03-08 11:00:00+0000,6013.0,6794.0,65979.5,3,8,2,12
2023-03-08 12:00:00+0000,6756.0,6419.5,64583.0,3,8,2,13
2023-03-08 13:00:00+0000,7322.5,5534.0,62783.75,3,8,2,14
2023-03-08 14:00:00+0000,7787.75,4217.0,61145.5,3,8,2,15
2023-03-08 15:00:00+0000,7723.0,2467.0,60434.5,3,8,2,16
2023-03-08 16:00:00+0000,7567.0,496.5,61894.5,3,8,2,17
2023-03-08 17:00:00+0000,8234.5,8.25,63630.0,3,8,2,18
2023-03-08 18:00:00+0000,8721.0,0.0,63520.0,3,8,2,19
2023-03-08 19:00:00+0000,8765.0,0.0,59930.25,3,8,2,20
2023-03-08 20:00:00+0000,9439.5,0.0,56185.75,3,8,2,21
2023-03-08 21:00:00+0000,9898.0,0.0,53209.0,3,8,2,22
2023-03-08 22:00:00+0000,10167.0,0.0,49864.75,3,8,2,23
2023-03-08 23:00:00+0000,11021.75,0.0,47044.5,3,9,3,0
2023-03-09 00:00:00+0000,11699.5,0.0,45613.0,3,9,3,1
2023-03-09 01:00:00+0000,12916.25,0.0,45151.5,3,9,3,2
2023-03-09 02:00:00+0000,14019.25,0.0,45988.0,3,9,3,3
2023-03-09 03:00:00+0000,14548.75,0.0,47183.5,3,9,3,4
2023-03-09 04:00:00+0000,14208.75,0.0,49849.75,3,9,3,5
2023-03-09 05:00:00+0000,13385.75,12.75,56199.5,3,9,3,6
2023-03-09 06:00:00+0000,12237.5,577.0,60688.75,3,9,3,7
2023-03-09 07:00:00+0000,11219.5,3012.5,63122.0,3,9,3,8
2023-03-09 08:00:00+0000,10419.25,6183.75,63819.5,3,9,3,9
2023-03-09 09:00:00+0000,10031.0,8059.5,64329.25,3,9,3,10
2023-03-09 10:00:00+0000,9759.0,9423.75,64763.25,3,9,3,11
2023-03-09 11:00:00+0000,9405.75,11366.25,64379.75,3,9,3,12
2023-03-09 12:00:00+0000,8971.5,11354.25,63643.75,3,9,3,13
2023-03-09 13:00:00+0000,8979.25,9695.0,62247.0,3,9,3,14
2023-03-09 14:00:00+0000,8980.75,7235.0,60705.5,3,9,3,15
2023-03-09 15:00:00+0000,8738.0,4096.75,60070.0,3,9,3,16
2023-03-09 16:00:00+0000,9030.75,1152.25,60795.0,3,9,3,17
2023-03-09 17:00:00+0000,9655.25,19.25,63156.25,3,9,3,18
2023-03-09 18:00:00+0000,10671.5,0.0,62578.0,3,9,3,19
2023-03-09 19:00:00+0000,12223.5,0.0,58745.5,3,9,3,20
2023-03-09 20:00:00+0000,14281.75,0.0,55681.25,3,9,3,21
2023-03-09 21:00:00+0000,15769.5,0.0,53301.75,3,9,3,22
2023-03-09 22:00:00+0000,17662.75,0.0,49855.25,3,9,3,23
2023-03-09 23:00:00+0000,19515.75,0.0,46925.75,3,10,4,0
2023-03-10 00:00:00+0000,21494.0,0.0,45803.75,3,10,4,1
2023-03-10 01:00:00+0000,22884.25,0.0,45364.75,3,10,4,2
2023-03-10 02:00:00+0000,24847.75,0.0,45934.5,3,10,4,3
2023-03-10 03:00:00+0000,26457.75,0.0,47863.0,3,10,4,4
2023-03-10 04:00:00+0000,27352.75,0.0,50485.5,3,10,4,5
2023-03-10 05:00:00+0000,27440.25,20.5,56934.0,3,10,4,6
2023-03-10 06:00:00+0000,26702.25,815.25,61477.75,3,10,4,7
2023-03-10 07:00:00+0000,24568.0,3785.25,64595.75,3,10,4,8
2023-03-10 08:00:00+0000,23193.5,7976.0,65139.0,3,10,4,9
2023-03-10 09:00:00+0000,22821.0,10537.0,65695.75,3,10,4,10
2023-03-10 10:00:00+0000,21763.75,12093.5,65373.0,3,10,4,11
2023-03-10 11:00:00+0000,21293.75,12753.0,65018.25,3,10,4,12
2023-03-10 12:00:00+0000,21086.75,10986.5,63162.0,3,10,4,13
2023-03-10 13:00:00+0000,23036.75,8398.0,61428.25,3,10,4,14
2023-03-10 14:00:00+0000,25349.75,4987.75,61147.5,3,10,4,15
2023-03-10 15:00:00+0000,26569.75,2457.75,60902.75,3,10,4,16
2023-03-10 16:00:00+0000,28352.75,658.0,62295.0,3,10,4,17
2023-03-10 17:00:00+0000,29862.0,10.0,64203.25,3,10,4,18
2023-03-10 18:00:00+0000,30663.75,0.0,63730.5,3,10,4,19
2023-03-10 19:00:00+0000,30678.0,0.0,60115.75,3,10,4,20
2023-03-10 20:00:00+0000,30395.5,0.0,56086.25,3,10,4,21
2023-03-10 21:00:00+0000,30607.25,0.0,53604.5,3,10,4,22
2023-03-10 22:00:00+0000,32572.75,0.0,51088.0,3,10,4,23
2023-03-10 23:00:00+0000,33620.75,0.0,49043.5,3,11,5,0
2023-03-11 00:00:00+0000,32715.25,0.0,47861.75,3,11,5,1
2023-03-11 01:00:00+0000,32012.0,0.0,47338.0,3,11,5,2
2023-03-11 02:00:00+0000,29842.0,0.0,47200.0,3,11,5,3
2023-03-11 03:00:00+0000,26974.5,0.0,46454.5,3,11,5,4
2023-03-11 04:00:00+0000,24095.75,0.0,46238.75,3,11,5,5
2023-03-11 05:00:00+0000,21008.25,39.0,46731.75,3,11,5,6
2023-03-11 06:00:00+0000,18115.75,1186.75,49111.75,3,11,5,7
2023-03-11 07:00:00+0000,15431.5,5089.25,52297.25,3,11,5,8
2023-03-11 08:00:00+0000,13916.5,10031.0,54874.5,3,11,5,9
2023-03-11 09:00:00+0000,13351.5,13539.75,55248.0,3,11,5,10
2023-03-11 10:00:00+0000,14245.5,15597.25,55916.75,3,11,5,11
2023-03-11 11:00:00+0000,15782.0,17069.25,55629.25,3,11,5,12
2023-03-11 12:00:00+0000,17201.5,17746.0,54253.5,3,11,5,13
2023-03-11 13:00:00+0000,17193.25,16203.25,52736.5,3,11,5,14
2023-03-11 14:00:00+0000,16623.25,12763.5,50808.0,3,11,5,15
2023-03-11 15:00:00+0000,15858.25,6971.0,50073.5,3,11,5,16
2023-03-11 16:00:00+0000,15790.75,1866.0,52505.0,3,11,5,17
2023-03-11 17:00:00+0000,16256.25,53.0,56261.5,3,11,5,18
2023-03-11 18:00:00+0000,15808.5,0.0,56654.25,3,11,5,19
2023-03-11 19:00:00+0000,15539.0,0.0,53632.25,3,11,5,20
2023-03-11 20:00:00+0000,14558.5,0.0,50932.0,3,11,5,21
2023-03-11 21:00:00+0000,13872.25,0.0,49357.25,3,11,5,22
2023-03-11 22:00:00+0000,13765.25,0.0,46903.75,3,11,5,23
2023-03-11 23:00:00+0000,13734.75,0.0,44977.25,3,12,6,0
2023-03-12 00:00:00+0000,13759.5,0.0,43314.25,3,12,6,1
2023-03-12 01:00:00+0000,12743.0,0.0,42244.5,3,12,6,2
2023-03-12 02:00:00+0000,11878.0,0.0,41322.25,3,12,6,3
2023-03-12 03:00:00+0000,11335.25,0.0,41550.25,3,12,6,4
2023-03-12 04:00:00+0000,11034.25,0.0,41574.75,3,12,6,5
2023-03-12 05:00:00+0000,11306.0,47.0,41161.75,3,12,6,6
2023-03-12 06:00:00+0000,11890.25,1785.5,42518.0,3,12,6,7
2023-03-12 07:00:00+0000,12129.25,5828.5,46081.0,3,12,6,8
2023-03-12 08:00:00+0000,12817.0,9581.25,49138.5,3,12,6,9
2023-03-12 09:00:00+0000,14241.0,12327.25,50929.75,3,12,6,10
2023-03-12 10:00:00+0000,16365.25,13009.0,52644.0,3,12,6,11
2023-03-12 11:00:00+0000,18822.25,12188.5,52951.0,3,12,6,12
2023-03-12 12:00:00+0000,21822.25,10343.25,51644.5,3,12,6,13
2023-03-12 13:00:00+0000,23770.25,7873.25,50332.5,3,12,6,14
2023-03-12 14:00:00+0000,25385.5,5735.25,49294.0,3,12,6,15
2023-03-12 15:00:00+0000,27024.5,3159.0,48634.75,3,12,6,16
2023-03-12 16:00:00+0000,28573.25,890.5,50621.5,3,12,6,17
2023-03-12 17:00:00+0000,28539.25,21.25,52893.5,3,12,6,18
2023-03-12 18:00:00+0000,28507.5,0.0,53010.0,3,12,6,19
2023-03-12 19:00:00+0000,30821.5,0.0,50292.75,3,12,6,20
2023-03-12 20:00:00+0000,32154.75,0.0,48495.25,3,12,6,21
2023-03-12 21:00:00+0000,31555.75,0.0,48267.25,3,12,6,22
2023-03-12 22:00:00+0000,32254.0,0.0,45781.75,3,12,6,23
2023-03-12 23:00:00+0000,34076.25,0.0,43794.5,3,13,0,0
2023-03-13 00:00:00+0000,34794.5,0.0,43178.25,3,13,0,1
2023-03-13 01:00:00+0000,35676.0,0.0,42952.5,3,13,0,2
2023-03-13 02:00:00+0000,36119.25,0.0,43744.25,3,13,0,3
2023-03-13 03:00:00+0000,37360.5,0.0,45687.5,3,13,0,4
2023-03-13 04:00:00+0000,41728.25,0.0,50038.75,3,13,0,5
2023-03-13 05:00:00+0000,44156.0,28.75,57541.25,3,13,0,6
2023-03-13 06:00:00+0000,45691.5,638.0,63357.5,3,13,0,7
2023-03-13 07:00:00+0000,46406.0,2263.25,66500.25,3,13,0,8
2023-03-13 08:00:00+0000,45660.75,4493.75,67336.5,3,13,0,9
2023-03-13 09:00:00+0000,45363.0,8099.75,67485.75,3,13,0,10
2023-03-13 10:00:00+0000,43516.25,12428.25,67765.25,3,13,0,11
2023-03-13 11:00:00+0000,39898.25,15943.5,67693.5,3,13,0,12
2023-03-13 12:00:00+0000,35682.75,17985.75,66855.0,3,13,0,13
2023-03-13 13:00:00+0000,36179.5,16998.5,64721.75,3,13,0,14
2023-03-13 14:00:00+0000,38591.25,12806.25,63527.75,3,13,0,15
2023-03-13 15:00:00+0000,40536.0,7391.5,62213.25,3,13,0,16
2023-03-13 16:00:00+0000,39156.25,2039.0,62275.5,3,13,0,17
2023-03-13 17:00:00+0000,38631.25,47.75,64642.75,3,13,0,18
2023-03-13 18:00:00+0000,38469.0,0.0,65126.25,3,13,0,19
2023-03-13 19:00:00+0000,37363.5,0.0,62459.75,3,13,0,20
2023-03-13 20:00:00+0000,36812.5,0.0,58739.25,3,13,0,21
2023-03-13 21:00:00+0000,36372.25,0.0,55679.5,3,13,0,22
2023-03-13 22:00:00+0000,36900.25,0.0,52472.0,3,13,0,23
2023-03-13 23:00:00+0000,35717.5,0.0,48772.25,3,14,1,0
2023-03-14 00:00:00+0000,36035.75,0.0,46442.75,3,14,1,1
2023-03-14 01:00:00+0000,36473.25,0.0,46122.25,3,14,1,2
2023-03-14 02:00:00+0000,36193.75,0.0,46729.25,3,14,1,3
2023-03-14 03:00:00+0000,37838.0,0.0,48331.25,3,14,1,4
2023-03-14 04:00:00+0000,39363.25,0.0,51707.75,3,14,1,5
2023-03-14 05:00:00+0000,40063.5,63.5,58629.5,3,14,1,6
2023-03-14 06:00:00+0000,39042.75,1419.25,62357.75,3,14,1,7
2023-03-14 07:00:00+0000,37533.25,4721.5,64413.5,3,14,1,8
2023-03-14 08:00:00+0000,36888.75,8341.0,65107.0,3,14,1,9
2023-03-14 09:00:00+0000,36210.0,11287.75,65851.0,3,14,1,10
2023-03-14 10:00:00+0000,37314.0,12246.25,67178.0,3,14,1,11
2023-03-14 11:00:00+0000,39115.25,11244.0,67837.25,3,14,1,12
2023-03-14 12:00:00+0000,39732.5,10428.0,66890.0,3,14,1,13
2023-03-14 13:00:00+0000,40167.5,9396.5,65354.0,3,14,1,14
2023-03-14 14:00:00+0000,39341.25,7632.5,64009.75,3,14,1,15
2023-03-14 15:00:00+0000,39235.0,4701.5,63698.75,3,14,1,16
2023-03-14 16:00:00+0000,37072.0,1524.5,63905.25,3,14,1,17
2023-03-14 17:00:00+0000,33931.0,59.25,65074.5,3,14,1,18
2023-03-14 18:00:00+0000,29486.0,0.0,65113.0,3,14,1,19
2023-03-14 19:00:00+0000,27357.5,0.0,62487.0,3,14,1,20
2023-03-14 20:00:00+0000,25564.0,0.0,58565.5,3,14,1,21
2023-03-14 21:00:00+0000,24090.75,0.0,55520.75,3,14,1,22
2023-03-14 22:00:00+0000,22979.75,0.0,51784.75,3,14,1,23
2023-03-14 23:00:00+0000,23410.25,0.0,49832.25,3,15,2,0
2023-03-15 00:00:00+0000,22655.25,0.0,49136.0,3,15,2,1
2023-03-15 01:00:00+0000,22068.0,0.0,48924.0,3,15,2,2
2023-03-15 02:00:00+0000,21990.5,0.0,48841.0,3,15,2,3
2023-03-15 03:00:00+0000,21193.25,0.0,49188.0,3,15,2,4
2023-03-15 04:00:00+0000,21551.0,0.0,52111.75,3,15,2,5
2023-03-15 05:00:00+0000,20543.0,113.75,58695.75,3,15,2,6
2023-03-15 06:00:00+0000,18219.75,2441.25,62921.75,3,15,2,7
2023-03-15 07:00:00+0000,17423.5,7465.75,65768.5,3,15,2,8
2023-03-15 08:00:00+0000,17571.25,13623.0,66692.0,3,15,2,9
2023-03-15 09:00:00+0000,17231.0,18658.0,66943.25,3,15,2,10
2023-03-15 10:00:00+0000,17497.25,20697.25,67310.25,3,15,2,11
2023-03-15 11:00:00+0000,17695.0,21065.5,67119.25,3,15,2,12
2023-03-15 12:00:00+0000,17254.5,20866.75,66200.5,3,15,2,13
2023-03-15 13:00:00+0000,17833.5,17986.75,64953.5,3,15,2,14
2023-03-15 14:00:00+0000,17661.25,13623.25,63338.75,3,15,2,15
2023-03-15 15:00:00+0000,16674.0,8112.25,61781.25,3,15,2,16
2023-03-15 16:00:00+0000,14201.75,2357.25,61069.5,3,15,2,17
2023-03-15 17:00:00+0000,12428.0,84.5,63089.0,3,15,2,18
2023-03-15 18:00:00+0000,12576.75,0.0,64142.5,3,15,2,19
2023-03-15 19:00:00+0000,12422.75,0.0,60232.75,3,15,2,20
2023-03-15 20:00:00+0000,11924.25,0.0,56633.75,3,15,2,21
2023-03-15 21:00:00+0000,11705.0,0.0,54004.0,3,15,2,22
2023-03-15 22:00:00+0000,12054.75,0.0,51403.0,3,15,2,23
2023-03-15 23:00:00+0000,13017.0,0.0,49631.25,3,16,3,0
2023-03-16 00:00:00+0000,14524.0,0.0,48560.25,3,16,3,1
2023-03-16 01:00:00+0000,16526.75,0.0,47862.25,3,16,3,2
2023-03-16 02:00:00+0000,17776.25,0.0,48297.5,3,16,3,3
2023-03-16 03:00:00+0000,18883.0,0.0,48872.5,3,16,3,4
2023-03-16 04:00:00+0000,20414.5,0.0,52422.0,3,16,3,5
2023-03-16 05:00:00+0000,21204.0,249.0,58089.75,3,16,3,6
2023-03-16 06:00:00+0000,20472.5,3887.25,61644.0,3,16,3,7
2023-03-16 07:00:00+0000,19106.25,11505.75,63826.0,3,16,3,8
2023-03-16 08:00:00+0000,16826.5,19705.75,64081.75,3,16,3,9
2023-03-16 09:00:00+0000,16712.0,26165.75,64284.0,3,16,3,10
2023-03-16 10:00:00+0000,16715.75,29853.25,64470.25,3,16,3,11
2023-03-16 11:00:00+0000,17410.0,30738.0,63695.25,3,16,3,12
2023-03-16 12:00:00+0000,18563.0,28915.75,62351.75,3,16,3,13
2023-03-16 13:00:00+0000,20196.5,24999.5,60906.5,3,16,3,14
2023-03-16 14:00:00+0000,24315.5,18771.25,59812.75,3,16,3,15
2023-03-16 15:00:00+0000,26085.75,9910.5,59328.75,3,16,3,16
2023-03-16 16:00:00+0000,26204.75,2636.75,61088.25,3,16,3,17
2023-03-16 17:00:00+0000,29033.0,118.0,63815.75,3,16,3,18
2023-03-16 18:00:00+0000,32691.25,0.0,65908.5,3,16,3,19
2023-03-16 19:00:00+0000,33542.5,0.0,61967.5,3,16,3,20
2023-03-16 20:00:00+0000,33217.5,0.0,58411.5,3,16,3,21
2023-03-16 21:00:00+0000,32773.75,0.0,55303.75,3,16,3,22
2023-03-16 22:00:00+0000,33002.25,0.0,52308.75,3,16,3,23
2023-03-16 23:00:00+0000,32087.0,0.0,49635.5,3,17,4,0
2023-03-17 00:00:00+0000,31391.5,0.0,47774.75,3,17,4,1
2023-03-17 01:00:00+0000,30670.0,0.0,47340.75,3,17,4,2
2023-03-17 02:00:00+0000,30017.0,0.0,47669.0,3,17,4,3
2023-03-17 03:00:00+0000,29626.5,0.0,48780.75,3,17,4,4
2023-03-17 04:00:00+0000,29424.5,0.0,51931.5,3,17,4,5
2023-03-17 05:00:00+0000,29522.75,212.5,58119.25,3,17,4,6
2023-03-17 06:00:00+0000,28173.75,3986.75,62527.25,3,17,4,7
2023-03-17 07:00:00+0000,24231.0,12089.0,64892.25,3,17,4,8
2023-03-17 08:00:00+0000,19043.0,20260.75,64845.75,3,17,4,9
2023-03-17 09:00:00+0000,16375.75,25220.25,64449.0,3,17,4,10
2023-03-17 10:00:00+0000,13730.0,27910.0,62994.75,3,17,4,11
2023-03-17 11:00:00+0000,12903.75,26953.75,61974.25,3,17,4,12
2023-03-17 12:00:00+0000,12888.75,22914.5,61376.0,3,17,4,13
2023-03-17 13:00:00+0000,12077.0,17616.5,59070.5,3,17,4,14
2023-03-17 14:00:00+0000,11659.5,12093.25,59312.5,3,17,4,15
2023-03-17 15:00:00+0000,11197.25,6428.0,58758.25,3,17,4,16
2023-03-17 16:00:00+0000,11940.75,1880.0,60151.25,3,17,4,17
2023-03-17 17:00:00+0000,13619.25,64.25,62098.25,3,17,4,18
2023-03-17 18:00:00+0000,15256.25,0.0,62500.25,3,17,4,19
2023-03-17 19:00:00+0000,15707.75,0.0,58398.5,3,17,4,20
2023-03-17 20:00:00+0000,15697.75,0.0,54547.0,3,17,4,21
2023-03-17 21:00:00+0000,16461.25,0.0,51528.5,3,17,4,22
2023-03-17 22:00:00+0000,16677.5,0.0,48204.75,3,17,4,23
2023-03-17 23:00:00+0000,16708.0,0.0,45693.0,3,18,5,0
2023-03-18 00:00:00+0000,16492.0,0.0,43203.75,3,18,5,1
2023-03-18 01:00:00+0000,15782.0,0.0,42084.5,3,18,5,2
2023-03-18 02:00:00+0000,14973.25,0.0,40966.0,3,18,5,3
2023-03-18 03:00:00+0000,14085.0,0.0,41141.75,3,18,5,4
